f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,target
0.355027,-0.33238,-1.10538,-2.52964,-0.862475,1.66634,1.22682,-2.35793,1.51053,-1.56328,0.315851,1.82416,2.17174,-1.16405,-0.255605,-0.0546055,0.556278,-2.05477,-0.514015,-0.172394,-1.69319,-1.24189,-0.00308188,-1.52036,-0.107683,-0.335616,-1.53676,-2.00907,0.818103,0.310609,0
-0.040681,-0.0570677,-0.908433,2.91719,0.973163,-2.39431,-1.01904,4.11748,-4.32222,-0.374073,-0.988412,-1.53088,-1.25634,-0.26791,0.453763,-0.594048,0.321939,0.872624,-0.0353759,-3.07129,1.05998,-0.711286,0.172999,4.06261,1.82259,1.63345,0.29777,4.61265,1.95421,2.27363,1
-0.461909,-1.15082,1.45541,3.46235,-0.158782,-1.93303,-2.97129,-0.537924,-2.15171,2.14297,1.6289,0.567165,0.428814,2.10956,-1.52213,-2.09267,2.98072,0.110433,-1.87174,1.72255,0.301701,-2.18039,1.19483,3.76864,-2.74475,3.10271,-0.00683207,3.76306,-1.34715,-0.323132,0
0.634832,0.556489,0.0851916,2.5187,-0.56355,-1.50684,-1.59308,0.925373,-1.57441,1.3497,-0.63224,-0.585634,0.757569,1.23003,-1.56426,-0.814236,0.912922,0.943245,-0.49667,0.514752,0.861802,-0.392147,0.217154,2.18999,-0.92798,1.42166,0.669957,2.49711,-0.718389,-0.0533324,1
0.815605,1.28162,-0.492677,3.75593,-0.0706535,-0.234196,1.12905,1.18959,2.02799,0.4508,-0.556495,-2.31957,-0.417673,1.43691,0.358243,-0.559736,-1.15372,-1.1041,1.81711,0.169821,3.16066,1.59535,0.334615,-1.22216,-1.38204,0.79119,0.667207,2.58786,-0.970794,2.67444,0
0.570057,-0.608957,0.148522,-0.0587616,-0.466547,-1.26214,-0.0704593,2.95721,-1.65026,0.183607,1.15563,-1.59164,-2.11036,-0.615983,-1.77944,1.73482,-2.16152,-2.83919,0.772952,-1.35389,0.536608,2.03876,0.249096,0.218683,2.46251,-1.67813,0.73927,-0.687825,0.185174,-1.62295,0
-0.70459,-0.678529,-1.84894,2.68833,-1.77242,0.824342,3.13298,-3.18175,3.51843,-3.24811,-0.484821,1.77988,1.07063,-0.570628,-0.256128,-1.7748,1.30755,-1.46993,-0.799331,-1.52089,0.0337966,-3.14147,-0.102216,-1.98448,-2.9714,2.83284,0.20394,2.23562,0.555491,3.86883,0
-0.00580571,0.0561222,0.499822,1.90704,0.58879,-0.868267,0.981073,-0.99283,0.3193,-1.65196,-0.615831,1.15855,0.478653,-0.578646,-0.223255,-0.475607,0.668197,0.730038,-1.27728,-1.40137,-0.518827,-1.99924,2.00729,0.0576351,-1.05025,1.56708,0.24614,1.3098,0.158042,0.40095,0
0.0900406,-0.722092,-0.203668,-0.947604,0.356459,1.12426,-2.62025,-1.36174,-1.71772,1.5776,-1.27783,1.13852,-0.00987554,1.29429,0.990124,-2.69591,3.76459,1.29696,-0.798004,1.97517,-0.682837,-2.33626,0.556101,3.33643,-1.454,2.14265,1.19687,2.25683,0.882064,2.43472,0
0.62739,-1.8191,0.663386,1.94612,-0.608497,-1.19791,-2.34397,-1.97328,0.0979726,2.59705,-0.300159,0.818254,0.813395,2.14857,-0.0711293,-0.813234,1.66306,-0.73828,-1.60363,3.27077,-0.0444098,-0.696944,-1.30899,1.05748,-3.07905,1.30163,1.23984,0.398803,-2.93781,-2.99887,0
0.892754,0.0888243,0.348354,-2.45939,-1.46213,1.46199,-2.65635,-4.21102,1.36306,3.14019,1.18922,2.00555,-0.587666,1.99973,-1.29607,-0.921711,2.40884,0.101278,-1.29945,5.3279,-1.48118,-0.543538,-0.108779,-0.1407,-2.98261,-0.0753902,1.05202,-2.74752,-2.63455,-3.23242,1
-1.05272,-0.825233,0.51129,2.40024,0.139546,-1.36887,1.64297,4.43377,-0.786257,-1.04274,-0.619429,-3.0604,-0.223672,-0.685175,-0.205455,1.31085,-3.05226,0.22106,2.07614,-3.15321,2.43843,2.4388,-1.32315,-0.37931,2.51202,-0.876087,-0.365767,1.79783,1.01235,1.75841,0
-0.786584,-0.989341,1.03279,2.69355,0.00854084,-1.16569,-1.08936,2.24737,-1.08124,1.61418,1.45756,-2.04584,0.0557454,1.44554,1.57026,-0.453525,-0.284872,-1.43248,0.922997,0.375076,2.13403,1.2154,0.82012,1.45857,-0.23612,0.663308,0.019626,2.61405,-0.61168,0.961721,0
-2.70553,-0.290646,0.0270568,-1.92571,-0.199854,0.259711,-1.4562,-0.216058,0.552241,2.64804,-1.18942,-0.640011,-0.0872581,1.06016,-1.18369,1.3898,-1.17618,-1.31633,0.526704,3.00235,0.0355337,2.61981,0.051452,-1.13733,0.135461,-2.34153,-0.446609,-3.38047,-2.22581,-3.9803,1
2.06486,-1.44807,-0.70283,4.7534,0.601561,-0.110088,3.47188,0.786183,1.76863,-3.49811,0.511947,-0.840529,0.517697,-0.619088,0.515193,-1.73753,0.0126876,0.263305,0.925083,-3.80107,2.22197,-1.76547,-0.58952,-0.651719,-1.07975,2.99355,-0.0297335,5.24163,2.00875,6.80824,0
-0.844055,-0.563791,0.187581,2.17222,-0.775449,-1.03103,1.68735,0.548542,-1.13082,-3.26515,0.0557854,0.915264,0.172109,-1.66811,0.80077,-0.842193,0.805102,-1.90752,-1.06233,-3.93779,-0.511698,-2.89039,-2.2892,1.25914,0.382889,2.23033,-0.0166315,3.15392,2.3243,2.98583,0
-2.32663,-0.419721,-0.847829,2.1473,1.23193,-0.644375,1.63765,-1.97743,1.23188,-2.30468,-0.152003,1.75284,0.642073,-0.76055,-0.519135,-0.670578,0.885474,0.752692,-1.59123,-1.51793,-0.764587,-2.63263,-0.118225,-0.613867,-1.71715,1.94852,1.17683,1.23138,0.0742967,0.647262,1
0.443277,-0.0755659,-1.01205,2.73506,0.138752,-0.408022,0.854299,-0.445869,1.45407,-0.321601,0.0430989,-0.339772,-0.453018,0.668986,-0.190237,-0.665007,0.0355188,-0.32176,0.108097,-0.052233,1.2067,-0.324308,-0.388245,-0.67313,-1.67442,1.26758,-1.76042,1.74272,-0.739448,1.26351,0
-0.109433,0.865835,0.21142,5.51189,0.661575,-1.03945,4.74529,-6.9236,5.05557,-5.95745,-0.312104,5.19953,-1.92011,-1.63888,-0.350131,-1.89489,2.47958,-0.747056,-4.32272,-2.83496,-2.12719,-7.008,0.43089,-3.00925,-5.81739,5.1227,-0.780052,2.28647,-0.74018,1.24098,0
0.0402039,-0.314952,1.07607,-1.33354,-1.19761,0.784006,2.70533,0.725615,0.543075,-3.12847,1.60951,0.155942,-0.0598272,-2.3175,-0.854072,0.84113,-1.37132,1.29636,0.64518,-3.27419,-0.571689,-0.214124,-1.01637,-1.53955,2.15131,-0.819279,-1.95603,-0.712197,2.32891,1.95798,0
-0.631299,1.19308,0.371782,-3.72175,1.85816,1.65207,-0.9327,-1.37714,-1.39709,-0.455546,-0.72945,1.9068,1.16527,-0.888043,0.394223,-0.930547,2.17626,0.934321,-0.84646,0.118379,-2.27401,-1.99292,-0.880779,1.53469,0.771863,0.174743,0.391923,-0.834985,1.98415,1.00236,0
0.192248,0.337504,-0.949906,2.73966,-0.147728,-1.65472,-0.381462,-1.29692,-0.25243,-0.275181,2.88886,1.27033,-0.144255,0.378182,-0.853744,-0.703264,1.29713,0.831523,-1.93422,-0.0703601,-0.484389,-2.0928,-0.0934003,0.973475,-2.00944,2.00386,-0.498306,1.59941,-1.04719,-1.12985,0
-3.45214,1.58474,0.261282,-2.24799,-0.638341,1.86702,-0.979053,0.245055,-1.7135,-0.0618982,-2.24331,0.311683,-0.468043,-0.133841,0.151384,-1.90092,2.26988,1.22388,0.492144,-0.216897,-0.467944,-1.4403,-0.369725,2.4057,0.809524,0.9715,-0.191663,1.7744,2.72575,4.2228,0
-0.600422,0.291047,0.0215157,-2.76521,0.501718,1.68939,-0.703006,-2.84418,-0.136364,-0.430277,-0.8327,2.51127,-0.584689,-0.39749,0.856222,-1.40543,2.71235,-0.642544,-1.33947,0.900381,-2.24146,-2.63606,-0.886324,0.903534,-0.824436,0.921788,0.070271,-0.655695,1.09181,0.839554,0
-1.31445,-0.0286933,-0.208247,2.79117,-0.22601,-0.812224,0.550404,0.345378,1.14081,0.263034,-1.88806,-0.971433,1.15794,0.844876,-0.780833,-0.0897077,-0.680483,-0.0346573,0.414565,0.148739,1.54849,0.639501,0.570618,-0.723748,-1.20129,0.620312,-0.634054,1.31552,-1.17714,0.304377,1
-0.982471,0.437866,-1.15701,-3.38845,0.19253,1.80641,-2.69094,-2.62256,0.610089,3.28805,0.907371,0.967236,-0.238344,1.74433,0.234202,-0.535934,1.65163,-1.58748,-0.257241,4.79397,-1.01077,0.57932,-1.2157,0.0961313,-1.46609,-0.959251,2.58524,-2.84559,-1.77718,-2.42635,1
0.569293,0.565223,0.134772,-4.25205,1.72426,1.80705,-0.904203,-1.43094,0.322039,1.04394,0.64065,0.892563,0.428379,-0.136931,-0.183629,0.511,0.274321,-0.584399,0.0943309,2.01575,-1.50479,0.668494,-0.433132,-0.70969,0.656617,-1.83143,-0.446294,-3.48175,-0.0963716,-1.76135,1
-1.0902,0.972942,-0.927377,-0.0465267,0.0888664,1.65579,1.92961,-4.09127,3.37784,-1.9289,2.47914,2.35166,-0.93447,-0.355983,0.153818,-1.29327,1.53232,0.0528233,-0.965194,0.34831,-1.02339,-2.50697,0.206873,-2.13953,-2.66243,1.50766,0.251536,-0.291629,-0.0297188,1.70453,1
-0.933755,0.529067,0.471239,-5.47587,1.04062,2.96461,-2.25026,-3.60047,0.53513,2.13081,0.959312,2.16844,-0.0733783,0.745798,-0.0712713,-0.882518,2.48012,-0.376493,-0.605623,4.15944,-2.33083,-0.646142,0.0396123,0.129183,-0.916089,-0.946233,-0.155437,-3.52672,-0.355659,-1.38327,1
0.669241,0.347556,1.59979,2.29369,-0.729011,-1.69268,1.25626,3.0209,-2.0643,-2.23393,-1.10971,-0.964558,0.220169,-1.42055,0.644814,0.268884,-0.911262,0.333494,0.147345,-4.06829,0.638922,-0.585639,-1.53315,1.35641,1.94459,0.832415,0.194323,2.84031,2.04948,2.13409,0
-1.08728,-0.868844,-0.482283,2.41328,-2.58897,-2.00695,-3.23325,3.7306,-2.91518,3.93687,-0.0856287,-3.07617,0.94402,2.43743,2.16359,0.0442371,-0.531379,0.0823837,1.12732,1.79982,2.52603,2.68338,-0.190183,2.9336,0.423282,-0.171304,-0.950881,2.27315,-1.54508,-1.13763,0
0.257503,1.73445,-0.638072,2.30219,-0.268017,-1.51447,0.626014,3.54254,-1.46333,-0.552497,0.227651,-2.17689,-0.0892777,-0.345538,0.486231,0.656895,-1.7305,-0.312883,1.14137,-2.42898,1.73264,1.31027,-1.91932,0.743077,1.75815,-0.0996539,-2.60219,2.15011,0.831474,1.30465,0
0.975474,-1.24344,0.690431,-2.52974,0.3238,1.02884,0.795611,-2.20072,1.87802,-0.44161,-0.26762,1.36372,-0.856645,-0.720589,1.07274,1.09303,-0.604901,1.2633,-0.461331,0.931457,-1.5073,0.252983,0.123827,-2.39478,-0.102822,-1.53879,-0.331551,-3.69294,-0.784836,-2.55177,0
-0.192003,0.323531,-1.58899,2.19313,0.983479,-1.58887,2.58872,0.361376,-1.4216,-4.8586,-0.477536,1.79464,-1.18227,-2.86862,0.319107,-0.375328,0.610477,-1.10821,-1.90325,-5.59354,-1.48658,-3.90222,-0.520611,1.08075,0.926623,2.35726,0.872259,2.8635,2.94768,2.4588,0
-0.254199,0.694111,-0.3128,3.61532,-0.611366,0.514371,1.7554,-1.70184,2.80304,-1.2151,-0.0795473,0.142474,-0.76861,0.856225,1.27305,-2.05249,1.14677,-0.892805,0.189139,-0.206902,1.56702,-1.65057,0.079618,-0.993956,-3.07557,2.74806,0.803615,3.34262,-0.164351,4.1567,0
0.355208,1.72357,-0.921372,-3.63291,1.05215,2.27753,-3.05834,-5.68919,1.58296,3.21824,-0.364616,3.09016,-0.332104,2.05177,1.41694,-1.56368,3.61388,1.43309,-1.85543,6.13983,-2.37192,-1.56037,0.292225,0.0759396,-3.62925,0.294059,0.492841,-3.18671,-2.47151,-3.06332,1
0.35834,0.771122,0.116143,0.334552,-1.04245,-2.549,-0.624701,4.1198,-4.69189,-1.0492,0.763032,-0.805871,0.428978,-1.73887,-0.0294375,1.35587,-1.07286,-0.832677,-0.529414,-3.72632,-0.609292,-0.0110885,0.918741,2.95425,3.6864,-0.484049,0.0736666,1.16888,1.98088,-1.05894,0
0.63126,-0.701105,-1.69303,3.01894,-2.14573,-0.437491,1.75454,-1.51145,2.10928,-1.56901,-0.127688,0.652505,0.0532839,0.0429292,1.46878,-0.772308,0.32528,-2.01016,-0.611848,-0.813761,0.537702,-1.48712,0.241441,-1.22283,-2.16473,1.81688,-0.0111464,1.69598,-0.531678,1.36488,0
-0.938792,0.580263,-1.2776,-1.32743,0.489739,0.541433,-0.0458557,0.321532,0.16594,0.40179,-0.961709,-0.399092,1.13563,-0.0823344,0.406208,0.572511,-0.674295,-1.82473,0.615277,0.416701,0.00600589,1.06164,-1.82403,-0.583301,0.75685,-1.11897,-1.7731,-1.27911,-0.0159723,-0.514211,1
0.674986,1.49637,-0.0239197,-0.578308,0.939599,-0.088911,-1.13168,-2.25983,1.33037,1.85146,-0.224145,0.909779,1.17376,1.1021,-0.941901,0.526744,0.167845,1.27376,-0.919917,3.03467,-0.682644,0.523583,1.27157,-1.11732,-1.7619,-0.707402,0.531096,-2.56178,-2.68164,-3.99689,1
-0.0299215,0.767094,0.234851,0.0327882,-0.7847,2.17468,1.25882,-1.77968,4.23486,0.82833,0.0477903,-0.85584,-0.0234138,1.37947,-2.15653,-0.466197,-0.654382,-2.6055,1.81959,2.45948,1.73354,1.69679,-0.588029,-3.2731,-2.03171,-0.506515,0.0699439,-0.939026,-1.44654,1.6369,1
0.0452804,0.303673,-0.324974,1.67225,0.981457,-1.65848,0.713475,3.23238,-3.11065,-2.23409,0.363108,-0.678625,-1.0761,-1.6223,0.968571,0.00290468,-0.303205,-0.000510238,-0.126383,-4.30553,0.155475,-1.12872,0.346104,2.37574,2.39383,1.03021,0.503284,3.13514,2.70607,2.42054,0
1.18307,0.544766,0.638836,3.3681,1.84331,-0.449077,2.56157,-0.894347,1.4422,-3.08694,0.798581,0.809593,0.262416,-0.836098,0.435306,-1.21444,0.634108,1.34222,-0.652059,-2.74512,0.401702,-2.55743,-0.958849,-0.575592,-1.48468,2.58584,0.251209,3.12096,1.05983,3.47519,0
-0.728793,0.0591934,0.27534,2.62107,-0.738418,-1.96024,2.76815,3.18426,-2.90574,-5.1158,-0.0371296,0.114067,0.535985,-3.23081,-1.57327,-0.10538,-0.380916,-0.0379482,-0.666165,-7.27013,-0.375545,-2.83667,1.5231,1.99981,2.827,1.99645,0.0247379,4.27589,4.29497,4.25542,0
-2.84436,0.214519,0.347457,1.82369,0.522496,-0.468178,0.57726,-1.10437,0.330887,-1.15066,1.32521,1.00999,-1.48521,-0.123304,-0.115472,-0.993099,1.15886,0.557452,-1.03747,-0.807172,-0.248405,-2.01516,-0.0448833,0.409,-1.38416,1.83681,0.476533,1.77073,0.203381,1.16636,0
-0.252126,-1.89918,-0.382842,2.23087,-0.536219,-1.61645,1.36806,2.85408,-2.23293,-2.6324,-1.47589,-0.65146,0.167631,-1.64751,0.339294,0.0297371,-0.561078,0.743958,-0.0620282,-4.43264,0.382562,-1.14019,1.23609,1.60895,1.95107,1.15675,-0.910987,3.14798,2.45875,2.61622,0
-1.13517,0.423311,1.88146,0.0442469,2.62107,-0.902454,-0.0424246,2.46911,-0.521805,0.869894,0.656927,-1.91234,0.137261,0.00372145,1.13375,1.8043,-2.47675,-0.678439,1.19414,-0.23711,1.05443,2.80795,0.709481,-0.699738,1.77814,-2.00879,0.354188,-1.25182,-0.711779,-1.98527,0
1.52389,-0.612124,1.00253,-0.00398846,-2.11598,-0.274264,-2.0655,3.21895,-3.0742,1.80739,-0.426028,-2.02155,0.757726,0.865771,-0.976169,-0.627997,0.344444,-0.791444,1.26058,0.0309008,1.31601,1.13054,1.22781,3.03949,1.62818,0.045631,1.11146,2.30312,1.16892,1.93454,1
2.19391,-0.998216,-0.156555,-0.386681,0.337941,0.293453,2.31938,1.02288,0.591062,-2.39204,-0.225996,-0.346141,0.727043,-1.70112,1.12879,0.892164,-1.58607,1.99756,0.756407,-2.70723,0.0292666,0.309562,-0.187875,-1.46655,1.71437,-0.75424,-0.244567,-0.384144,1.54895,1.41711,0
-0.165606,-1.84863,0.6633,2.56573,-0.663976,-1.32033,-0.178889,4.77443,-1.76078,0.887313,0.526887,-3.60982,-0.589474,0.646165,-0.281492,0.461514,-2.0292,0.28244,2.2859,-1.48367,3.02559,2.71294,0.0450978,1.20211,1.935,-0.415009,1.71459,2.8177,0.562038,2.06003,0
-0.520845,-0.136881,-0.144834,2.3328,-0.628797,-1.96633,0.500286,4.62359,-2.3285,-0.579886,0.20357,-2.64249,-0.633481,-0.596457,0.43439,1.04213,-2.19854,1.57784,1.31429,-3.06863,1.85134,1.70989,0.639422,1.19607,2.63247,-0.421653,-0.681883,2.29354,1.15676,1.11437,0
0.399472,-1.12252,0.203035,4.27763,1.17995,-1.52282,3.13352,5.42367,-1.96511,-3.95169,-0.0936351,-2.76807,-0.0551656,-1.94111,0.853005,-0.309678,-1.79801,1.17359,1.8875,-6.82569,2.61707,-0.246876,0.51668,1.34601,2.97227,1.62595,2.24371,5.95051,4.06056,6.94225,0
-0.0463481,-0.120029,-0.836677,1.676,-1.27989,-1.59341,-2.26848,-0.603561,-2.28173,1.06716,-0.440922,1.16028,2.13777,0.874357,-0.33986,-1.24371,2.38493,1.39294,-2.03962,0.728463,-0.788152,-2.22357,-1.83759,3.11093,-1.45488,2.10603,0.88453,2.10518,-0.571177,-1.07451,0
0.572067,0.205265,-0.835848,-6.79953,-1.04586,3.0414,-1.52327,0.110193,-2.86128,-0.146674,0.734205,1.20845,-1.50423,-1.42185,-0.71525,-0.839877,2.08896,1.60395,0.374524,-0.159812,-2.50702,-1.08785,0.240133,2.4162,3.07996,-1.0901,0.314427,-1.50363,3.86058,2.52043,0
-0.635828,-0.041446,-0.712622,1.07998,-0.935438,-0.696647,0.921356,5.96001,-1.97714,-0.324684,0.578818,-4.08537,0.824036,-0.5727,0.546899,1.19032,-3.13644,-0.216595,3.16619,-3.11286,2.89978,3.38205,0.763443,0.582863,3.8911,-1.51322,-1.3901,2.07436,2.04794,3.08339,1
0.622431,0.892685,0.294417,-2.876,0.79564,1.0832,-1.81468,-2.58481,-1.8754,-0.152215,-0.393593,3.00874,-0.573347,-0.446067,-1.52343,-1.74208,3.67346,0.337953,-2.16531,0.734875,-2.92991,-3.56744,1.37524,2.66269,-0.578089,1.48242,0.281513,0.00529755,1.48279,0.418714,0
0.160679,-1.79733,-0.789689,2.10248,1.46147,-0.949998,-1.24075,3.74751,-1.96582,1.7632,0.368044,-2.97821,0.926593,1.28566,0.68048,-0.299785,-0.752103,-0.791427,1.79051,-0.17146,2.60798,2.02268,-0.545608,1.98721,1.03894,0.132563,0.0678711,2.93754,0.251459,1.95068,0
0.711177,-0.107151,0.805427,0.210386,-0.500277,-1.54338,1.75365,2.67475,-3.23547,-4.02541,-2.21155,0.548456,-0.0766317,-3.23049,0.923828,0.707725,-0.556974,-0.48109,-0.882627,-5.87177,-1.39801,-2.05853,-0.600428,1.78753,3.433,0.538044,0.0540612,1.73042,3.68879,1.71024,0
-0.881655,0.463521,0.762455,1.14485,0.456886,-1.5598,-3.40921,-4.55396,0.0849316,3.04984,-0.389992,3.01185,-0.125053,2.25044,0.0311089,-0.870028,3.06442,-1.17944,-3.68869,4.74861,-2.0043,-2.30185,0.111595,1.33025,-4.49029,1.68324,1.00298,-1.19224,-4.18857,-6.15258,0
-0.31672,-0.616301,0.695666,-1.49932,0.145248,0.50482,-0.122782,-2.43626,1.14464,0.120186,0.0529549,1.64051,-0.580937,-0.110264,0.0577101,0.301748,0.500017,-0.583324,-1.09133,1.38325,-1.48402,-0.631944,0.47307,-1.09403,-0.975775,-0.431114,1.82819,-2.36482,-1.03395,-2.38277,1
0.568139,1.53579,0.953706,1.91564,0.384054,-0.768576,-2.07291,-2.43874,0.819886,2.57464,0.262625,0.847824,-1.16331,2.30349,0.322984,-1.00707,1.72445,0.0343947,-1.40457,3.5918,0.122835,-0.666062,1.28924,0.558199,-3.48914,1.36318,1.82575,0.328535,-3.05279,-2.54487,0
-0.730426,0.672255,0.525484,-0.239107,-1.10936,0.159206,-2.81296,1.9435,-3.38867,1.98117,-0.0548628,-0.973821,1.24705,1.1955,0.657009,-1.81752,2.12712,-1.63847,0.480095,0.695912,0.657368,-0.439832,-1.12671,4.13089,0.60486,1.22876,-1.19193,3.12198,1.45287,2.76668,1
-0.174103,-0.163317,-0.0775528,1.89322,-0.352915,-0.872475,1.27755,-1.65049,2.94228,-0.0363875,1.77594,0.243337,0.147778,0.405514,0.617432,1.1936,-1.53815,1.21214,-0.469126,0.975206,0.376486,0.878095,-1.78068,-3.01373,-1.84151,-0.5214,-0.105256,-1.82085,-2.77374,-3.20963,1
0.307146,-2.40077,-0.112681,1.80296,-1.20882,1.71253,1.3761,-2.99794,3.27148,-0.861515,-0.971838,0.89643,0.698861,0.958562,0.0435828,-2.44171,1.95574,-1.11853,0.102709,0.918368,0.83898,-1.98873,1.25038,-1.18961,-3.39464,2.52392,0.763163,2.29057,-0.0454406,4.24746,1
0.562514,0.709719,0.0447891,4.28602,1.39881,-2.34412,0.273249,5.79137,-1.70191,0.753717,1.43288,-4.42307,0.861557,0.72229,0.933614,0.964796,-3.02616,1.35295,2.51151,-2.16361,3.87035,3.37668,-1.12377,0.901598,2.01516,-0.421109,-1.19101,3.4377,0.0597364,1.66663,0
0.334453,-1.27252,0.0594341,5.45206,-1.10738,-3.56008,0.772525,6.48951,-4.73383,-2.30262,-0.604246,-2.81697,-0.805274,-1.20258,0.405061,-0.24126,-1.0907,-1.10864,0.6712,-6.25104,2.33012,-0.531038,-0.529398,4.00244,2.98473,2.15086,-0.524065,6.87363,3.17114,4.41705,1
-1.83197,-0.925296,1.31622,0.116822,-0.969953,-1.42395,-1.66981,0.902463,-2.06128,1.19958,-1.1516,-0.0378471,0.629218,0.265408,-1.06787,0.565611,0.0630869,0.304966,-0.817928,0.397385,-0.479653,0.216338,-0.0683895,1.59793,0.539597,-0.28404,-0.548477,-0.24967,-0.676511,-2.61035,0
1.58583,-0.0940125,-0.335916,2.09497,0.870277,-1.21349,1.50112,2.5416,-1.07485,-1.97721,-0.139325,-1.09687,-0.485578,-1.14178,1.48949,0.328186,-1.16376,-1.21173,0.506711,-3.39711,0.908599,-0.0917152,-0.0575838,0.489429,1.54216,0.521744,-0.293799,2.27071,1.59013,2.08876,0
0.0965543,-0.975827,1.05977,-2.20386,-1.04551,1.47724,-0.772946,-2.38326,-0.0645179,-0.0645053,-0.10794,1.96538,0.605817,-0.0775661,0.333908,-1.31859,2.37086,0.521652,-1.01193,1.06644,-1.68434,-2.09457,1.10399,0.839347,-0.876092,0.841909,-1.03288,-0.389993,0.775405,0.832519,0
1.59178,-0.0369077,-1.5784,4.46156,0.612763,-2.17231,1.20595,-0.188231,0.015982,-1.90798,0.850665,0.645563,0.16811,-0.331813,-2.1167,-0.615931,0.456122,-0.126249,-1.49072,-2.24675,0.309758,-2.23578,2.07668,0.536385,-1.53731,2.518,-1.84039,3.09556,-0.1843,0.679704,0
0.352176,0.431425,-0.54637,-3.80735,0.747977,2.41381,0.296255,-2.3592,0.684767,-0.941071,-0.569846,1.93468,-0.463624,-0.930901,1.36446,-0.694062,1.50598,-0.22874,-0.363837,0.434954,-1.97242,-1.50892,-0.0886668,-0.448961,0.158049,-0.237238,-0.322144,-1.79211,1.49543,1.21435,0
-1.09877,-0.885054,0.117178,1.55438,-1.50218,-0.652244,0.927522,1.99561,0.505139,-0.00686358,0.361117,-1.89113,-1.32724,0.120133,-0.033024,0.90734,-2.02982,0.717043,1.3526,-0.817408,1.71159,1.9816,0.912139,-1.0293,0.763942,-0.783714,0.167389,0.40512,-0.367969,0.267403,0
0.0609284,-0.237155,-0.0645013,1.88443,0.330695,-1.91254,-3.68886,-1.1793,-1.13516,3.93203,-1.66828,0.381265,0.16228,2.68125,1.53098,-0.462611,1.57982,-0.288367,-1.73372,4.05853,0.0127635,-0.00469101,0.37554,2.04393,-2.7374,0.878361,-1.38449,0.159699,-3.58238,-4.61006,0
0.24587,-1.90442,0.237872,-0.257838,1.03799,-0.0116597,1.40515,-4.33636,2.47971,-1.83821,0.105892,3.27676,2.3112,-0.959242,0.702068,0.26682,0.804057,0.761254,-2.50517,0.258611,-2.4425,-2.50561,-0.655858,-2.21608,-2.21931,0.604876,-0.227503,-2.4004,-1.28346,-2.88473,1
0.22268,-0.818751,-0.357718,3.84906,-1.32824,-1.06261,0.755893,1.11224,2.49791,1.488,0.498975,-2.56548,-0.717454,1.80724,-0.0496578,0.744394,-2.37469,-1.45755,1.61527,1.27788,3.15625,2.98673,-0.806437,-2.25838,-1.50423,-0.436683,-0.844018,0.640982,-2.80677,-0.746808,1
-0.486334,0.358525,-1.89224,2.39828,0.562099,-0.530183,1.34507,-2.34248,1.21113,-2.10241,0.341258,1.93988,-1.10434,-0.452542,0.977568,-1.19753,1.51422,1.59126,-1.75065,-1.17396,-0.735246,-3.09013,0.442635,-0.209037,-2.24999,2.48848,-1.04354,1.80342,0.0617247,1.14729,1
-0.76716,0.495903,-0.707671,2.6084,-1.78276,-1.27398,-0.806647,1.88958,-1.17448,0.970843,-1.92457,-1.48102,-1.60311,0.99717,-0.942852,-0.450998,-0.0760765,1.51541,0.452006,-0.165638,1.60304,0.541826,-1.55212,1.49064,-0.204527,0.886811,0.346211,2.55741,-0.321917,0.871435,0
-0.39255,-1.04501,0.280515,-0.744412,-0.643584,1.28402,-0.795428,-1.42511,0.22364,0.582888,0.540097,0.716747,1.09985,0.716972,-0.523924,-1.58106,1.95062,-0.610649,-0.12746,1.32651,-0.236344,-1.1877,0.57734,0.849706,-1.20663,1.08732,0.112133,0.865513,0.409053,1.90508,0
0.440578,0.493707,-0.162971,-2.2179,0.585368,2.99983,1.32195,-4.14426,3.10972,-1.31067,-0.453246,2.28108,0.455671,-0.257629,0.155436,-1.62089,2.01093,-0.787969,-0.324059,1.15638,-1.2714,-2.15241,0.482879,-1.82719,-2.04139,0.911667,1.51968,-0.96384,0.707052,2.62147,0
-0.821992,0.394455,-1.34984,3.14022,-0.0566137,-1.80685,-0.533154,1.80423,-1.39161,0.364715,1.99178,-1.0908,0.119063,0.624149,-0.896489,-0.346082,-0.0439121,-1.88232,-0.0839844,-0.856971,1.27084,-0.04752,0.700881,1.60965,-0.230687,1.21377,-1.73402,2.77933,-0.244388,0.531097,0
-0.902058,0.0272282,0.228553,2.27962,1.57353,-0.172586,1.94505,1.68811,0.971028,-1.34633,-1.48699,-1.60681,0.0475686,-0.266494,-1.64411,-0.0203355,-1.37917,1.3379,1.43088,-1.98317,1.89651,0.776209,-0.694873,-0.978301,0.387831,0.379639,-1.57988,2.00217,0.765948,2.95679,0
0.213397,-0.176696,-1.56686,0.926576,-0.139513,0.311437,1.96141,0.651997,1.49654,-1.33888,-1.61575,-0.876957,1.07969,-0.514216,-1.91148,0.340439,-1.36229,1.1114,1.0967,-1.38003,1.06207,0.736509,2.08346,-1.68286,0.342418,-0.236352,1.61115,0.38625,0.467369,1.74664,0
